id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_294,2016-04-22,10:39:06,,,4,393797,1,p,1,609,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:09,,,4,398831,2,p,1,501,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:14,,,4,403200,3,p,1,373,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:19,,,4,405902,4,p,1,471,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:21,,,4,409955,5,p,1,394,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:26,,,4,414073,6,p,1,433,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:30,,,4,416642,7,p,1,492,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:32,,,4,421392,8,p,1,400,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:37,,,4,424799,9,p,1,429,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:40,,,4,429998,10,p,1,401,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:46,,,4,434367,11,p,1,394,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:50,,,4,438535,12,p,1,362,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:54,,,4,443588,13,p,1,360,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:39:59,,,4,448339,14,p,1,396,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:04,,,4,452527,15,p,1,471,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:08,,,4,455227,16,p,1,554,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:11,,,4,458629,17,p,1,543,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:14,,,4,463066,18,p,1,386,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:19,,,4,466049,19,p,1,463,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:22,,,4,470935,20,p,1,381,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:26,,,4,476188,21,p,1,522,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:32,,,4,481408,22,p,1,356,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:37,,,4,486173,23,p,1,349,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:42,,,4,489778,24,p,1,533,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:45,,,4,494263,25,p,1,389,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:50,,,4,499200,26,p,1,355,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:55,,,4,502552,27,p,1,395,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:40:58,,,4,505234,28,p,1,591,,439.392857143,400.5,76.7928137483
SI_294,2016-04-22,10:41:01,,,4,510188,29,p,0,,,439.392857143,400.5,76.7928137483
