id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
156,2015-05-21,07:32:24,1432186344265,1,8669,1,p,1,376,1,396.4,376,66.2844445267
156,2015-05-21,07:32:27,1432186344265,1,11404,2,p,1,435,,396.4,376,66.2844445267
156,2015-05-21,07:32:30,1432186344265,1,16226,3,p,1,383,,396.4,376,66.2844445267
156,2015-05-21,07:32:34,1432186344265,1,19569,4,p,1,362,,396.4,376,66.2844445267
156,2015-05-21,07:32:38,1432186344265,1,23037,5,p,1,376,,396.4,376,66.2844445267
156,2015-05-21,07:32:41,1432186344265,1,25870,6,p,1,368,,396.4,376,66.2844445267
156,2015-05-21,07:32:44,1432186344265,1,30164,7,p,1,359,,396.4,376,66.2844445267
156,2015-05-21,07:32:48,1432186344265,1,33206,8,p,1,395,,396.4,376,66.2844445267
156,2015-05-21,07:32:51,1432186344265,1,37116,9,p,1,387,,396.4,376,66.2844445267
156,2015-05-21,07:32:55,1432186344265,1,40635,10,p,1,287,,396.4,376,66.2844445267
156,2015-05-21,07:32:59,1432186344265,1,45880,11,p,1,380,,396.4,376,66.2844445267
156,2015-05-21,07:33:04,1432186344265,1,51149,12,p,1,365,,396.4,376,66.2844445267
156,2015-05-21,07:33:09,1432186344265,1,54674,13,p,1,586,,396.4,376,66.2844445267
156,2015-05-21,07:33:13,1432186344265,1,57301,14,p,1,371,,396.4,376,66.2844445267
156,2015-05-21,07:33:15,1432186344265,1,60702,15,p,1,357,,396.4,376,66.2844445267
156,2015-05-21,07:33:19,1432186344265,1,65190,16,p,1,424,,396.4,376,66.2844445267
156,2015-05-21,07:33:23,1432186344265,1,68860,17,p,1,397,,396.4,376,66.2844445267
156,2015-05-21,07:33:27,1432186344265,1,73810,18,p,1,507,,396.4,376,66.2844445267
156,2015-05-21,07:33:32,1432186344265,1,79017,19,p,1,372,,396.4,376,66.2844445267
156,2015-05-21,07:33:37,1432186344265,1,82245,20,p,1,396,,396.4,376,66.2844445267
156,2015-05-21,07:33:40,1432186344265,1,86899,21,p,1,349,,396.4,376,66.2844445267
156,2015-05-21,07:33:45,1432186344265,1,92104,22,p,1,419,,396.4,376,66.2844445267
156,2015-05-21,07:33:50,1432186344265,1,95903,23,p,1,370,,396.4,376,66.2844445267
156,2015-05-21,07:33:54,1432186344265,1,100692,24,p,1,365,,396.4,376,66.2844445267
156,2015-05-21,07:33:59,1432186344265,1,105046,25,p,1,368,,396.4,376,66.2844445267
156,2015-05-21,07:34:03,1432186344265,1,110016,26,p,1,355,,396.4,376,66.2844445267
156,2015-05-21,07:34:08,1432186344265,1,112930,27,p,1,615,,396.4,376,66.2844445267
156,2015-05-21,07:34:11,1432186344265,1,117671,28,p,1,392,,396.4,376,66.2844445267
156,2015-05-21,07:34:16,1432186344265,1,121805,29,p,1,360,,396.4,376,66.2844445267
156,2015-05-21,07:34:20,1432186344265,1,124335,30,p,1,416,,396.4,376,66.2844445267
156,2015-05-21,07:34:22,1432186344265,1,125736,31,p,0,,,396.4,376,66.2844445267
