id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_107,2015-03-02,07:37:06,1425278226398,5,570648,1,1,7,14,16,10,4,8,1,6,,"7,6",1,1.561
SI_107,2015-03-02,07:37:18,1425278226398,5,583632,2,2,7,16,8,12,4,10,1,6,,"10,2",0,2.119
SI_107,2015-03-02,07:37:31,1425278226398,5,596174,3,3,7,16,14,13,7,9,15,2,,"16,5",1,1.683
SI_107,2015-03-02,07:37:44,1425278226398,5,608651,4,4,7,7,11,3,15,6,1,12,,"15,4",0,1.624
SI_107,2015-03-02,07:37:56,1425278226398,5,623555,5,5,7,16,6,4,2,15,8,10,,"8,6",1,4.051
SI_107,2015-03-02,07:38:11,1425278226398,5,636226,6,6,7,5,4,11,10,6,9,16,,"10,4",0,1.817
SI_107,2015-03-02,07:38:24,1425278226398,5,649172,7,7,7,8,9,11,6,16,13,15,,"7,5",1,2.093
SI_107,2015-03-02,07:38:37,1425278226398,5,674445,8,8,7,10,12,1,7,6,9,3,,"7,4",0,14.417
SI_107,2015-03-02,07:39:02,1425278226398,5,686546,9,9,7,10,11,8,2,15,6,16,,"10,7",1,1.217
SI_107,2015-03-02,07:39:14,1425278226398,5,699694,10,10,7,5,1,12,9,11,4,3,,"12,3",1,2.285
