id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_105,2015-02-26,22:30:27,1424986227242,1,18063,1,1,7,12,16,10,14,4,13,15,,"16,2",1,1.553
SI_105,2015-02-26,22:30:39,1424986227242,1,30989,2,2,7,7,16,5,2,8,13,9,,"15,3",1,2.048
SI_105,2015-02-26,22:30:52,1424986227242,1,43287,3,3,7,1,4,6,12,9,10,7,,"4,2",1,1.43
SI_105,2015-02-26,22:31:04,1424986227242,1,55987,4,4,7,2,6,3,14,5,10,12,,"2,5",1,1.843
SI_105,2015-02-26,22:31:17,1424986227242,1,69387,5,5,7,2,3,6,9,8,15,12,,"5,5",1,2.532
SI_105,2015-02-26,22:31:31,1424986227242,1,82774,6,6,7,7,16,1,3,11,14,2,,"15,7",1,2.502
SI_105,2015-02-26,22:31:44,1424986227242,1,97446,7,7,7,1,16,2,7,5,11,13,,"1,6",1,3.812
SI_105,2015-02-26,22:31:59,1424986227242,1,115350,8,8,7,2,1,6,10,16,15,4,,"6,1",1,7.032
SI_105,2015-02-26,22:32:16,1424986227242,1,128287,9,9,7,10,2,15,16,4,1,11,,"4,5",1,2.059
SI_105,2015-02-26,22:32:29,1424986227242,1,140202,10,10,7,3,12,10,2,6,11,13,,"6,5",1,1.043
