id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_104,2015-02-23,16:38:22,1424705902496,2,95805,1,1,7,14,13,7,2,15,4,3,,"13,2",1,2.308
SI_104,2015-02-23,16:38:35,1424705902496,2,108099,2,2,7,16,5,11,13,9,4,15,,"16,1",1,1.396
SI_104,2015-02-23,16:38:48,1424705902496,2,120269,3,3,7,14,7,12,6,11,2,3,,"2,7",1,1.247
SI_104,2015-02-23,16:39:00,1424705902496,2,133180,4,4,7,10,3,6,5,2,13,14,,"3,2",1,2.008
SI_104,2015-02-23,16:39:13,1424705902496,2,145324,5,5,7,14,13,10,4,7,8,12,,"15,6",1,1.206
SI_104,2015-02-23,16:39:25,1424705902496,2,158788,6,6,7,2,13,12,4,16,3,14,,"3,6",1,2.504
SI_104,2015-02-23,16:39:38,1424705902496,2,170920,7,7,7,9,12,14,7,13,16,11,,"4,2",1,1.216
SI_104,2015-02-23,16:39:51,1424705902496,2,184633,8,8,7,11,14,2,8,10,9,6,,"10,1",1,2.817
SI_104,2015-02-23,16:40:04,1424705902496,2,196974,9,9,7,12,5,2,4,8,7,14,,"15,7",1,1.366
SI_104,2015-02-23,16:40:17,1424705902496,2,208952,10,10,7,6,8,15,16,12,13,11,,"4,7",1,1.037
