id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_252,2016-03-08,11:20:20,,,1,10653,1,p,1,368,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:25,,,1,14626,2,p,1,354,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:29,,,1,20089,3,p,1,679,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:35,,,1,24531,4,p,1,393,1,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:39,,,1,27001,5,p,1,418,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:42,,,1,29942,6,p,1,318,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:45,,,1,34060,7,p,1,388,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:49,,,1,37938,8,p,1,354,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:53,,,1,43359,9,p,1,825,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:20:58,,,1,47349,10,p,1,370,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:02,,,1,49850,11,p,1,455,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:05,,,1,54853,12,p,1,361,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:10,,,1,60207,13,p,1,369,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:15,,,1,63692,14,p,1,543,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:18,,,1,66485,15,p,1,585,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:21,,,1,70529,16,p,1,435,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:25,,,1,75764,17,p,1,511,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:31,,,1,79333,18,p,1,1140,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:34,,,1,84334,19,p,1,460,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:39,,,1,88870,20,p,1,380,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:44,,,1,92339,21,p,1,702,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:47,,,1,95807,22,p,1,402,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:51,,,1,98382,23,p,1,515,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:53,,,1,103428,24,p,1,435,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:21:58,,,1,107479,25,p,1,439,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:22:02,,,1,110581,26,p,1,418,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:22:05,,,1,114733,27,p,1,382,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:22:10,,,1,117668,28,p,1,422,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:22:12,,,1,122738,29,p,1,389,,476.206896552,418,172.916656082
SI_252,2016-03-08,11:22:18,,,1,125690,30,p,0,,,476.206896552,418,172.916656082
