id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_115,2015-03-13,12:36:48,1426246607997,3,365529,1,p,1,1082,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:36:53,1426246607997,3,368056,2,p,1,422,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:36:56,1426246607997,3,371012,3,p,1,336,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:36:59,1426246607997,3,373481,4,p,1,408,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:01,1426246607997,3,375887,5,p,1,379,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:03,1426246607997,3,380428,6,p,1,654,1,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:08,1426246607997,3,383141,7,p,1,419,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:11,1426246607997,3,387509,8,p,1,571,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:15,1426246607997,3,390433,9,p,1,731,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:18,1426246607997,3,393697,10,p,1,584,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:21,1426246607997,3,398211,11,p,1,402,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:26,1426246607997,3,403314,12,p,1,435,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:31,1426246607997,3,408556,13,p,1,520,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:36,1426246607997,3,412551,14,p,1,616,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:40,1426246607997,3,417731,15,p,1,397,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:45,1426246607997,3,422862,16,p,1,447,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:50,1426246607997,3,427016,17,p,1,1263,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:55,1426246607997,3,430844,18,p,1,1027,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:37:58,1426246607997,3,436152,19,p,1,735,1,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:04,1426246607997,3,440229,20,p,1,492,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:08,1426246607997,3,445670,21,p,1,544,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:13,1426246607997,3,450686,22,p,1,560,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:18,1426246607997,3,454714,23,p,1,712,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:22,1426246607997,3,459294,24,p,1,488,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:27,1426246607997,3,462200,25,p,1,527,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:30,1426246607997,3,467055,26,p,1,431,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:35,1426246607997,3,471650,27,p,1,414,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:39,1426246607997,3,474930,28,p,1,460,,573.428571429,506,224.513866366
SI_115,2015-03-13,12:38:43,1426246607997,3,480020,29,p,0,,,573.428571429,506,224.513866366
