id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_126,2015-03-18,08:27:22,1426663642312,2,158573,1,1,7,5,2,11,10,8,7,12,,"14,1",1,2.139
SI_126,2015-03-18,08:27:35,1426663642312,2,171474,2,2,7,3,6,5,2,14,12,15,,"14,3",1,1.987
SI_126,2015-03-18,08:27:48,1426663642312,2,184492,3,3,7,15,16,8,11,6,9,4,,"2,2",1,2.118
SI_126,2015-03-18,08:28:01,1426663642312,2,196685,4,4,7,14,8,15,11,9,5,10,,"9,5",1,1.279
SI_126,2015-03-18,08:28:13,1426663642312,2,209013,5,5,7,1,4,10,11,3,6,16,,"3,4",0,1.423
SI_126,2015-03-18,08:28:25,1426663642312,2,221384,6,6,7,11,9,14,16,13,15,7,,"16,4",1,1.456
SI_126,2015-03-18,08:28:38,1426663642312,2,234570,7,7,7,14,11,5,7,6,15,2,,"5,3",0,2.282
SI_126,2015-03-18,08:28:51,1426663642312,2,247420,8,8,7,12,8,9,13,7,1,3,,"6,1",1,1.94
SI_126,2015-03-18,08:29:04,1426663642312,2,259949,9,9,7,15,14,12,13,1,4,7,,"1,7",1,1.616
SI_126,2015-03-18,08:29:16,1426663642312,2,272303,10,10,7,2,1,15,13,11,10,5,,"1,2",0,1.471
