id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_103,2015-02-23,12:31:36,1424691096601,2,149923,1,1,2,9,10,,,,,,,"9,1",1,0.784
SI_103,2015-02-23,12:31:41,1424691096601,2,160474,2,2,6,10,2,16,1,7,13,,,"1,4",1,1.107
SI_103,2015-02-23,12:31:51,1424691096601,2,166252,3,3,2,9,3,,,,,,,"3,2",1,1.953
SI_103,2015-02-23,12:31:57,1424691096601,2,171075,4,4,2,4,16,,,,,,,"16,2",1,1.002
SI_103,2015-02-23,12:32:02,1424691096601,2,182560,5,5,6,6,2,5,14,9,13,,,"9,5",1,2.032
SI_103,2015-02-23,12:32:13,1424691096601,2,193108,6,6,6,7,8,1,9,3,13,,,"7,1",1,1.103
SI_103,2015-02-23,12:32:24,1424691096601,2,206267,7,7,6,5,2,13,9,15,6,,,"6,6",1,3.707
SI_103,2015-02-23,12:32:37,1424691096601,2,216998,8,8,6,13,6,8,9,14,2,,,"9,4",1,1.274
SI_103,2015-02-23,12:32:48,1424691096601,2,221612,9,9,2,2,5,,,,,,,"2,1",1,0.787
SI_103,2015-02-23,12:32:52,1424691096601,2,226180,10,10,2,15,16,,,,,,,"16,2",1,0.744
SI_103,2015-02-23,12:32:57,1424691096601,2,231046,11,11,2,6,2,,,,,,,"16,1",1,1.026
SI_103,2015-02-23,12:33:02,1424691096601,2,241646,12,12,6,12,16,1,3,8,5,,,"9,2",1,1.157
