id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_101,2015-02-20,12:28:55,1424431735515,2,145886,1,1,2,2,16,,,,,,,"2,1",1,0.889
SI_101,2015-02-20,12:29:00,1424431735515,2,150924,2,2,2,7,3,,,,,,,"7,2",1,1.177
SI_101,2015-02-20,12:29:05,1424431735515,2,162099,3,3,6,15,14,11,5,3,12,,,"14,4",1,1.663
SI_101,2015-02-20,12:29:16,1424431735515,2,167138,4,4,2,8,16,,,,,,,"12,1",1,1.193
SI_101,2015-02-20,12:29:21,1424431735515,2,179286,5,5,6,7,5,13,8,1,9,,,"13,3",1,2.586
SI_101,2015-02-20,12:29:33,1424431735515,2,190712,6,6,6,1,11,12,7,3,13,,,"12,3",1,1.898
SI_101,2015-02-20,12:29:45,1424431735515,2,203156,7,7,6,16,11,13,7,2,15,,,"13,3",1,2.899
SI_101,2015-02-20,12:29:57,1424431735515,2,213825,8,8,6,13,8,6,7,1,14,,,"6,3",1,1.13
SI_101,2015-02-20,12:30:08,1424431735515,2,225216,9,9,6,2,15,14,12,13,5,,,"2,1",1,1.813
SI_101,2015-02-20,12:30:19,1424431735515,2,230079,10,10,2,10,9,,,,,,,"10,1",1,1.014
SI_101,2015-02-20,12:30:24,1424431735515,2,235227,11,11,2,11,6,,,,,,,"3,2",1,1.299
SI_101,2015-02-20,12:30:29,1424431735515,2,240176,12,12,2,11,3,,,,,,,"7,1",1,1.096
