id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_104,2015-02-23,12:49:04,1424692144796,4,378717,1,1,7,3,11,9,5,14,10,6,,"3,1",1,1.393
SI_104,2015-02-23,12:49:17,1424692144796,4,392061,2,2,7,10,5,14,12,6,11,13,,"6,6",0,2.402
SI_104,2015-02-23,12:49:30,1424692144796,4,404630,3,3,7,6,1,5,9,11,4,2,,"11,5",1,1.558
SI_104,2015-02-23,12:49:43,1424692144796,4,417266,4,4,7,13,2,1,11,4,8,12,,"2,2",1,1.716
SI_104,2015-02-23,12:49:55,1424692144796,4,429603,5,5,7,9,10,12,15,11,16,2,,"16,6",1,1.445
SI_104,2015-02-23,12:50:08,1424692144796,4,441832,6,6,7,14,8,12,6,10,11,4,,"1,2",1,1.323
SI_104,2015-02-23,12:50:20,1424692144796,4,454649,7,7,7,11,15,13,9,7,16,1,,"7,5",0,1.88
SI_104,2015-02-23,12:50:33,1424692144796,4,467549,8,8,7,1,15,12,7,3,6,10,,"15,1",1,1.979
SI_104,2015-02-23,12:50:45,1424692144796,4,480400,9,9,7,3,11,2,14,15,8,12,,"7,3",1,1.939
SI_104,2015-02-23,12:50:58,1424692144796,4,493879,10,10,7,8,5,11,3,7,15,16,,"15,6",1,2.585
