id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_249,2016-03-03,11:41:32,,,3,290764,1,p,1,604,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:35,,,3,294641,2,p,1,501,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:39,,,3,297584,3,p,1,420,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:42,,,3,300327,4,p,1,381,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:45,,,3,303504,5,p,1,438,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:48,,,3,307705,6,p,1,434,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:52,,,3,311760,7,p,1,382,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:41:56,,,3,315626,8,p,1,392,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:00,,,3,320872,9,p,1,413,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:05,,,3,323477,10,p,1,503,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:08,,,3,328878,11,p,1,404,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:13,,,3,334223,12,p,1,395,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:19,,,3,338859,13,p,1,484,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:23,,,3,342539,14,p,1,525,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:27,,,3,345858,15,p,1,451,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:30,,,3,348789,16,p,1,459,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:33,,,3,352739,17,p,1,460,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:37,,,3,356526,18,p,1,401,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:41,,,3,361985,19,p,1,503,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:46,,,3,366905,20,p,1,458,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:51,,,3,371717,21,p,1,475,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:56,,,3,374511,22,p,1,508,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:42:59,,,3,378783,23,p,1,376,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:03,,,3,384190,24,p,1,539,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:09,,,3,388545,25,p,1,411,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:13,,,3,392652,26,p,1,660,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:17,,,3,398018,27,p,1,461,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:22,,,3,403321,28,p,1,501,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:28,,,3,407555,29,p,1,630,,467.896551724,459,73.3783467611
SI_249,2016-03-03,11:43:32,,,3,407983,30,p,0,,,467.896551724,459,73.3783467611
