id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_115,2015-03-13,06:43:47,1426225427780,4,442190,1,1,7,3,12,6,4,13,5,8,,"7,5",1,2.776
SI_115,2015-03-13,06:44:02,1426225427780,4,457575,2,2,7,12,15,14,11,9,10,3,,"3,7",0,3.451
SI_115,2015-03-13,06:44:16,1426225427780,4,470499,3,3,7,10,7,12,1,14,15,2,,"14,6",1,1.167
SI_115,2015-03-13,06:44:29,1426225427780,4,482655,4,4,7,12,11,13,9,14,4,3,,"11,6",0,1.293
SI_115,2015-03-13,06:44:41,1426225427780,4,498210,5,5,7,6,2,13,10,7,12,9,,"13,3",0,1.158
SI_115,2015-03-13,06:44:57,1426225427780,4,510192,6,6,7,14,7,2,12,1,11,5,,"5,1",1,1.115
SI_115,2015-03-13,06:45:09,1426225427780,4,522685,7,7,7,1,13,2,16,7,8,14,,"7,5",1,1.63
SI_115,2015-03-13,06:45:21,1426225427780,4,535804,8,8,7,8,4,14,5,3,13,6,,"8,1",0,2.261
SI_115,2015-03-13,06:45:35,1426225427780,4,558637,9,9,7,5,16,1,4,11,14,13,,"13,7",1,11.961
SI_115,2015-03-13,06:45:57,1426225427780,4,570491,10,10,7,6,5,7,16,9,11,15,,"7,3",1,0.989
