id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_139,2015-04-21,12:44:41,1429613081241,4,431340,1,1,7,13,6,2,8,3,16,12,,"9,7",1,1.998
SI_139,2015-04-21,12:44:54,1429613081241,4,445269,2,2,7,16,7,8,15,12,2,5,,"15,4",1,2.815
SI_139,2015-04-21,12:45:08,1429613081241,4,458305,3,3,7,12,8,16,15,3,14,7,,"8,2",1,1.921
SI_139,2015-04-21,12:45:21,1429613081241,4,471417,4,4,7,2,10,9,8,4,6,13,,"2,1",0,1.998
SI_139,2015-04-21,12:45:34,1429613081241,4,484048,5,5,7,13,14,8,4,9,7,1,,"13,1",1,1.52
SI_139,2015-04-21,12:45:47,1429613081241,4,496854,6,6,7,8,1,5,2,15,3,7,,"4,3",1,1.698
SI_139,2015-04-21,12:45:59,1429613081241,4,510306,7,7,7,5,8,15,2,13,16,12,,"5,1",0,2.333
SI_139,2015-04-21,12:46:13,1429613081241,4,523078,8,8,7,6,14,2,8,16,3,5,,"1,5",1,1.625
SI_139,2015-04-21,12:46:26,1429613081241,4,536279,9,9,7,1,12,11,3,2,7,4,,"2,5",0,2.035
SI_139,2015-04-21,12:46:39,1429613081241,4,549096,10,10,7,1,8,14,5,16,6,13,,"11,7",1,1.713
