id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_139,2015-04-21,16:49:45,1429627785370,5,560636,1,1,7,16,8,1,13,6,12,11,,"11,7",1,1.68
SI_139,2015-04-21,16:49:58,1429627785370,5,574433,2,2,7,8,15,4,14,12,2,16,,"4,3",1,2.68
SI_139,2015-04-21,16:50:11,1429627785370,5,587104,3,3,7,13,8,5,1,2,12,4,,"8,1",0,1.61
SI_139,2015-04-21,16:50:24,1429627785370,5,602412,4,4,7,5,16,6,8,11,15,13,,"16,2",1,4.165
SI_139,2015-04-21,16:50:39,1429627785370,5,624991,5,5,7,3,13,10,14,8,11,16,,"11,1",1,11.545
SI_139,2015-04-21,16:51:02,1429627785370,5,637922,6,6,7,14,7,1,8,3,13,9,,"2,2",1,1.807
SI_139,2015-04-21,16:51:15,1429627785370,5,650587,7,7,7,6,4,5,3,8,15,7,,"15,6",0,1.553
SI_139,2015-04-21,16:51:27,1429627785370,5,663126,8,8,7,2,13,5,10,16,6,1,,"8,5",1,1.5
SI_139,2015-04-21,16:51:40,1429627785370,5,677685,9,9,7,3,5,6,14,4,9,10,,"16,7",1,3.518
SI_139,2015-04-21,16:51:55,1429627785370,5,691396,10,10,7,13,11,9,12,4,3,1,,"4,5",1,2.665
